id	species	species_abbv	species_gp	S_SC_ST	SC	ST	plate_type	group_summary	group_summary_l2	virulence_score	esistance_score	num_resistance_classes	num_resistance_genes	Yersiniabactin	YbST	Colibactin	CbST	Aerobactin	AbST	Salmochelin	SmST	mpA	mpA2	wzi	K_locus	K_locus_problems	K_locus_confidence	K_locus_identity	K_locus_missing_genes	O_locus	O_locus_problems	O_locus_confidence	O_locus_identity	O_locus_missing_genes	Chr_ST	iucA	iucB	iucC	iucD	iutA	iroB	iroC	iroD	iroN	AGly	C	Fcyn	Flq	Gly	MLS	Ntmdz	Phe	Rif	S	Te	Tg	Tm	Omp	B	Bla_Carb	Bla_ESBL	Bla_ESBL_inhR	Bla_broad	Bla_broad_inhR	Amikacin_in	Amoxicillin_clavulanic_acid_in	Ampicillin_in	Aztreonam_in	Cefalexin_in	Cefepime_in	Cefixime_in	Cefotaxime_in	Cefoxitin_in	Ceftazidime_in	Ceftriaxone_in	Cefuroxime_in	Ciprofloxacin_in	Colistin_in	Ertapenem_in	Fosfomycin_G6P_in	Gentamicin_in	Imipenem_in	Levofloxacin_in	Mecillinam_in	Meropenem_in	Nalidixic_acid_in	Nitrofurantoin_in	Norfloxacin_in	Piperacillin_in	Piperacillin_tazobactam_in	Temocillin_in	Ticarcillin_clavulanic_acid_in	Tigecycline_in	Tobramycin_in	Trimethoprim_in	Trimethoprim_sulfamethoxazole_in	SAMPLE_DATE	ye	month	day	GROUP	ENVIRONMENTAL_GROUP	place_sampling	ORIGIN	specific_group	ASSOCIATED_GROUP	ASSOCIATED_SPECIES	GENERAL_ISOLATION_SOURCE	TYPE	IN_OUT	SAMPLE_TYPE	SAMPLE_DESCRIPTION	total_length	ncontigs	mean_length	longest	shortest	N_count	Gaps	N50	N50n	N70	N70n	N90	N90n
SPARK_2049_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC14_ST15	SC14	ST15	diagnostic	cat	other mammals	1	1.0	7.0	10.0	ybt 10; ICEKp4	17	-	0	-	0	-	0	-	-	wzi93	KL112	none	Very high	98.65%		O1v1	none	Very high	98.52%		ST15	-	-	-	-	-	-	-	-	-	StrA^;StrB	-	-	GyrA-83F;GyrA-87A;ParC-80I;QnrB1?	-	-	-	CatB4	-	SulII	TetA	-	DfrA14	-	OXA-1*;SHV-28^;TEM-1D^	-	CTX-M-15	-	-	-	S	R	R	R	R	R	R		ND	R	R	R	R	S	S	S	S	S	R	R	S	ND	R	R	R	I	ND	R	I	R	R	R	2018-05-02	2018.0	5.0	2.0	ANIMAL		Pavia_province_32	domesticated_animal	Pavia_province_32	mammal	cat	cat	companion animal		urine	Cat_113966	5485276	32	171414.88	705820	414	129	3	362781	6	284952	10	94489	15
SPARK_204_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC28_ST3139	SC28	ST3139	SCAI	pig	other mammals	3	0.0	2.0	1.0	-	0	-	0	iuc 3	43-1LV	-	0	-	-	-	KL20	none	Very high	98.60%		O3/O3a	?	Good	98.30%		ST3139	25	9	25	31	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	TetA	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2017-08-18	2017.0	8.0	18.0	ANIMAL		Pavia_province_5	farm	farm_6	mammal	pig	pig	livestock		feces	box4_sx_piggery5	5591526	43	130035.49	943709	322	450	3	441712	5	283690	8	109761	15
SPARK_2050_C1	Klebsiella oxytoca	K.oxy	K.oxy SPEC	K.oxy_SC18_NA	SC18		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL107	?-+*	None	75.91%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_08,KL107_09,KL107_10	OL104	none	Very high	99.21%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY2-2*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	R	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	rectal_swab		5846862	31	188608.45	1293981	413	222	4	477574	5	288000	8	183036	13
SPARK_2050_C2	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC2_ST17	SC2	ST1412	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi154	KL107	none	Very high	99.97%		O2v2	none	Very high	98.37%		ST1412	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26*	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	rectal_swab		5629839	46	122387.8	2008094	373	858	5	1031995	2	377206	4	188796	7
SPARK_2050_C3	Klebsiella oxytoca	K.oxy	K.oxy SPEC	K.oxy_SC18_NA	SC18		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL107	?-+*	None	75.91%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_08,KL107_09,KL107_10	OL104	none	Very high	99.21%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY2-2*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	R	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	rectal_swab		5847350	25	233894.0	1294001	609	394	8	485045	5	337524	7	192814	12
SPARK_2051_C1	Klebsiella aerogenes	K.aer	K.aer SPEC	K.aer_SC44_NA	SC44		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL42	-+*	None	73.86%	KL42_02_cpsACP,KL42_08_wcuO,KL42_09_wzy,KL42_10_wcpV,KL42_11_wcpW,KL42_12_wcpX,KL42_13_manC1,KL42_14_algC,KL42_15_wckG,KL42_16_wckH,KL42_17_wzx,KL42_18_glf	O2v1	-*	None	72.03%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpC*	-	-	-	-	-	S	R	R	R	R	S	R	ND	R	R	R	R	S	S	S	S	S	S	S	ND	S	ND	ND	S	R	R	ND	R	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5281586	14	377256.14	2259031	509	301	4	1301040	2	476022	3	203485	6
SPARK_2052_C1	Klebsiella oxytoca	K.oxy	K.oxy SPEC	K.oxy_SC31_NA	SC31		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	wzi531	KL62	?-+*	None	79.53%	KL62_02_cpsACP,KL62_09,KL62_10,KL62_12,KL62_13,KL62_14	O5	*	High	81.56%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY2-8*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	I	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5728239	19	301486.26	1865186	577	149	4	1051130	2	432554	5	210460	8
SPARK_2053_C1	Klebsiella variicola subsp. variicola	K.var	K.pne SPEC	K.var_SC62_ST1994	SC62	ST1994	SCAI	human - hospital carriage	human	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi210	KL103	none	Very high	99.57%		O3/O3a	none	Very high	98.50%		ST1994	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-24*	-	-	-	-	-	S	S	S	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_5	mammal	human	human	human hospital	outpatient	feces		5798013	54	107370.61	747316	300	348	4	384868	6	238931	9	86987	18
SPARK_2054_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC2_ST17	SC2	ST1440-1LV	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi11	KL11	*	High	92.41%		O3/O3a	*	Very high	95.58%		ST1440-1LV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26*	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5119609	11	465419.0	2670913	5527	30	2	2670913	1	1010638	2	341729	5
SPARK_2054_C2	Klebsiella variicola subsp. variicola	K.var	K.pne SPEC	K.var_SC12_ST1563	SC12	ST1563	SCAI	human - hospital carriage	human	0	0.0	2.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL123	*	Very high	95.56%		O5	none	Very high	99.53%		ST1563	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	TetD	-	-	-	LEN-17^	-	-	-	SHV-1?	-	S	R	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	R	S	ND	R	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5725926	25	229037.04	1867141	591	547	9	774197	3	474627	4	149330	8
SPARK_2055_C1	Klebsiella oxytoca	K.oxy	K.oxy SPEC	K.oxy_SC2_NA	SC2		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	wzi531	KL74	?-+	Low	99.30%	KL74_17_manC	OL104	?-	Good	99.31%	OL104_01_manC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY2-8*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	R	S	ND	S	S	S	S	S	2018-04-28	2018.0	4.0	28.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	feces		5793235	44	131664.43	487538	442	407	5	237839	8	151474	14	104295	23
SPARK_2056_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC233_ST322	SC233	ST322	SCAI	human - hospital carriage	human	1	0.0	1.0	0.0	ybt 13; ICEKp2	304-2LV	-	0	-	0	-	0	-	-	wzi50	KL17	none	Very high	98.53%		O4	none	Very high	99.76%		ST322	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	feces		5408532	26	208020.46	893891	1400	283	5	462679	5	367365	7	104930	13
SPARK_2056_C2	Klebsiella ornithinolytica	K.orn	K.orn SPEC	K.orn_SC95_NA	SC95		SCAI	human - hospital carriage	human	1	0.0	0.0	1.0	ybt unknown	0	-	0	-	0	-	0	-	-	-	KL28	-+*	None	74.82%	KL28_02_cpsACP,KL28_05_wzb,KL28_06_wzc,KL28_07_wckC,KL28_08_wcuC,KL28_09_wckD,KL28_10_wzy,KL28_11_wclS,KL28_12_wcuE,KL28_13_wzx,KL28_14_wbaZ,KL28_15_wcaJ	O1v1	-+*	None	72.59%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ORN1a	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	feces		5619328	24	234138.67	1134669	340	229	4	783687	3	430730	5	255887	8
SPARK_2057_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC41_ST3656	SC41	ST443	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi118	KL146	*	Very high	95.16%		O1v2	none	Very high	98.37%		ST443	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26*	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2018-04-30	2018.0	4.0	30.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	feces		5207013	23	226391.87	1714344	537	0	0	465949	3	350222	6	166838	9
SPARK_2058_C1	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC17_NA	SC17		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL68	?-+*	Low	89.09%	KL68_02_cpsACP	O1v1	-+*	Good	72.33%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY5-1*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-04-30	2018.0	4.0	30.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	feces		6211310	45	138029.11	907503	352	310	5	430949	5	409774	7	119620	13
SPARK_2058_C2	Klebsiella variicola subsp. variicola	K.var	K.pne SPEC	K.var_SC63_ST4146-1LV	SC63	ST4146-1LV	SCAI	human - hospital carriage	human	0	0.0	0.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi340	KL142	*	High	94.45%		O5	none	Very high	99.63%		ST4146-1LV	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	LEN-2^	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2018-04-30	2018.0	4.0	30.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	feces		5618439	20	280921.95	1710614	334	335	4	1339558	2	391317	4	225075	7
SPARK_205_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC28_ST3139	SC28	ST3139	SCAI	pig	other mammals	3	0.0	2.0	1.0	-	0	-	0	iuc 3	43-1LV	-	0	-	-	-	KL20	?	Good	98.58%		O3/O3a	?	Good	98.34%		ST3139	25	9	25	31	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	TetA	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	I	S	S	S	2017-08-18	2017.0	8.0	18.0	ANIMAL		Pavia_province_5	farm	farm_6	mammal	pig	pig	livestock		feces	box8_dx_piggery5	5583416	31	180110.19	1239002	308	294	3	426231	5	354760	8	109761	13
SPARK_2060_C1	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC4_NA	SC4		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL47	?-+*	None	79.85%	KL47_02_cpsACP,KL47_09,KL47_10_wcqC,KL47_12_wcuT	O1v1	-+*	Good	72.17%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY1-1*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-04-27	2018.0	4.0	27.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	feces		6312071	45	140268.24	677382	487	590	8	325331	6	236298	11	86712	19
SPARK_2061_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC5_ST661	SC5	ST3655	SCAI	human - hospital carriage	human	0	1.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi373	KL140	none	Very high	99.99%		O2v2	none	Very high	98.45%		ST3655	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-27	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5667281	50	113345.62	1519869	378	976	8	385850	5	250764	8	89765	15
SPARK_2062_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC5_ST661	SC5	ST3655	SCAI	human - hospital carriage	human	0	1.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi373	KL140	none	Very high	99.99%		O2v2	none	Very high	98.45%		ST3655	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-27	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	ND	S	S	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5666965	58	97706.29	712098	322	612	6	366356	6	234032	10	58612	18
SPARK_2063_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC58_ST6	SC58	ST6	SCAI	human - hospital carriage	human	1	0.0	1.0	0.0	ybt 14; ICEKp5	145-1LV	-	0	-	0	-	0	-	-	wzi7	KL7	none	Very high	98.54%		O1v1	none	Very high	98.62%		ST6	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-26*	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-04-30	2018.0	4.0	30.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	outpatient	feces		5565694	65	85626.06	439359	447	1	1	215219	10	151619	16	55947	25
SPARK_2064_C1	Klebsiella ornithinolytica	K.orn	K.orn SPEC	K.orn_SC12_NA	SC12		SCAI	human - hospital carriage	human	1	0.0	0.0	1.0	ybt unknown	0	-	0	-	0	-	0	-	-	-	KL69	?-+*	None	77.51%	KL69_02_cpsACP,KL69_07_wcuL,KL69_09_wcuD,KL69_10_wzy,KL69_11_wckP,KL69_12_wckO,KL69_13_wckN,KL69_14,KL69_15_wcuG,KL69_20_wcql	O2v1	-+*	None	72.65%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	ORN1a*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-04-28	2018.0	4.0	28.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		6034014	68	88735.5	654847	473	51	5	219340	8	140024	14	61302	27
SPARK_2064_C2	Klebsiella oxytoca	K.oxy	K.oxy SPEC	K.oxy_SC27_NA	SC27		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	wzi531	KL128	?-+*	None	78.56%	KL128_02_cpsACP,KL128_05_wzb,KL128_06_wzc,KL128_08_wcaA,KL128_09_wzy,KL128_10,KL128_11,KL128_12_wcuD,KL128_13_wcuS,KL128_15	O3/O3a	*	High	90.28%			-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY2-5	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-04-28	2018.0	4.0	28.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5977781	31	192831.65	976115	429	479	8	495397	4	367796	7	118081	12
SPARK_2065_C1	Klebsiella planticola	K.pla	K.orn SPEC	K.pla_SC49_NA	SC49		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL25	-+*	None	74.18%	KL25_02_cpsACP,KL25_05_wzb,KL25_06_wzc,KL25_07_wcaJ,KL25_08_wzy,KL25_09_wfeD,KL25_10,KL25_11_wcuB,KL25_12_wzx	O12	-+*	Good	75.31%	O12_05_wbbL,O12_08_wbbB		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	PLA1a*	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	R	S	S	S	ND	S	ND	S	S	R	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	feces		5490146	14	392153.29	1584991	490	337	1	645083	3	440526	5	338962	8
SPARK_2066_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC2_ST17	SC2	ST17	SCAI	human - hospital carriage	human	0	0.0	1.0	0.0	-	0	-	0	-	0	-	0	-	-	wzi82	KL23	none	Very high	99.95%		O2v2	none	Very high	98.45%		ST17	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	I	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	rectal_swab		5115156	13	393473.54	1886776	2682	3	3	1055244	2	722910	3	345930	6
SPARK_2067_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC29_ST240	SC29	ST240	SCAI	human - hospital carriage	human	0	0.0	1.0	1.0	-	0	-	0	-	0	-	0	-	-	wzi321	KL61	?-	Good	96.57%	KL61_12_wcqZ	O2v1	?-	Good	98.60%	O1/O2v1_06_wbbO	ST240	-	-	-	-	-	-	-	-	-	-	-	-	GyrA-83L;Qnr-S1	-	-	-	-	-	-	-	-	-	-	SHV-36	-	-	-	-	-	S	S	R	S	R	S	S	ND	ND	I	S	R	R	S	S	S	S	S	R	ND	S	ND	S	R	R	R	ND	I	R	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	rectal_swab		5994957	157	38184.44	405514	387	1068	7	161784	13	95878	22	19511	54
SPARK_2068_C1	Klebsiella grimontii	K.gri	K.oxy SPEC	K.gri_SC1_NA	SC1		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL161	-+*	None	76.68%	KL161_02_cpsACP,KL161_12_rmlD,KL161_13_wcuP,KL161_14,KL161_15,KL161_16_wzx	O1v1	-+*	Good	72.29%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY6-1	-	-	-	-	-	S	S	R	S	S	S	S	ND	ND	S	S	S	S	S	S	R	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_1	mammal	human	human	human hospital	inpatient	rectal_swab		6122313	43	142379.37	1680544	631	440	2	467949	4	183471	9	104253	18
SPARK_2069_C1	Klebsiella aerogenes	K.aer	K.aer SPEC	K.aer_SC45_NA	SC45		SCAI	human - hospital carriage	human	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL107	?-+*	None	73.50%	KL107_02_cpsACP,KL107_05_wzb,KL107_06_wzc,KL107_07_wbaP,KL107_08,KL107_09,KL107_10,KL107_12,KL107_13,KL107_14,KL107_15	O2v1	-+*	None	71.93%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_06_wbbO,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	AmpC*	-	-	-	-	-	S	R	R	S	R	S	S	ND	R	S	S	R	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-05-02	2018.0	5.0	2.0	HUMAN			hospital	hospital_5	mammal	human	human	human hospital	outpatient	feces		5248853	28	187459.04	925168	589	614	6	378279	5	317800	8	87127	13
SPARK_206_C1	Klebsiella pneumoniae	K.pne	K.pne SPEC	K.pne_SC28_ST3139	SC28	ST3139	SCAI	pig	other mammals	3	0.0	2.0	1.0	-	0	-	0	iuc 3	43-1LV	-	0	-	-	-	KL20	none	Very high	98.60%		O3/O3a	?	Good	98.31%		ST3139	25	9	25	31	52	-	-	-	-	-	-	-	-	-	-	-	-	-	-	TetA	-	-	-	-	-	-	-	SHV-11^	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	I	S	S	S	2017-08-18	2017.0	8.0	18.0	ANIMAL		Pavia_province_5	farm	farm_6	mammal	pig	pig	livestock		feces	box9_dx_piggery5	5585125	35	159575.0	1239005	300	454	4	473501	4	367522	7	109761	13
SPARK_2070_C1	Klebsiella michiganensis	K.mic	K.oxy SPEC	K.mic_SC39_NA	SC39		SCAI	cat	other mammals	0	0.0	0.0	1.0	-	0	-	0	-	0	-	0	-	-	-	KL116	?-+*	None	81.87%	KL116_02_cpsACP,KL116_14_wzy,KL116_17_wcpG,KL116_19_manC,KL116_20_manB	O1v1	-+*	Good	72.44%	O1/O2v1_03_wbbM,O1/O2v1_05_wbbN,O1/O2v1_07_kfoC		-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-	OXY5-1*	-	-	-	-	-	S	S	R	S	S	S	S		ND	S	S	S	S	S	S	S	S	S	S	ND	S	ND	S	S	S	S	ND	S	S	S	S	S	2018-05-03	2018.0	5.0	3.0	ANIMAL		Pavia_province_4	domesticated_animal	farm_15	mammal	cat	cat	companion animal		feces	cat_Fuffi	5993973	22	272453.32	971350	496	967	5	508105	5	413139	7	194039	11
